STDs: Time since first diagnosis,Dx:CIN,STDs:Hepatitis B,Hormonal Contraceptives,Hormonal Contraceptives (years),STDs:syphilis,STDs:HPV,Biopsy,Smokes (packs/year),Dx,Citology,Number of sexual partners,STDs:genital herpes,STDs:vulvo-perineal condylomatosis,STDs:condylomatosis,Age,STDs:pelvic inflammatory disease,STDs:HIV,STDs: Number of diagnosis,STDs,Num of pregnancies,Smokes (years),Schiller,STDs (number),Dx:HPV,IUD,Smokes,STDs:AIDS,First sexual intercourse,STDs:cervical condylomatosis,IUD (years),STDs:molluscum contagiosum,STDs: Time since last diagnosis,STDs:vaginal condylomatosis,Hinselmann,Method
0.004564892294179556,0.029675025485718622,0.0,0.14081216363885787,0.419032355302583,0.003795530190024783,0.0,0.0051317985841894675,0.001503531067318053,2.0019159026084687,0.03481310806789573,0.046467831501803544,0.0,0.01392827499077941,0.0009001702808505987,0.5692154999158089,0.0,0.0013480511203760265,0.011633731374340492,0.003133888552221425,0.511000871615481,0.6859017835450375,0.0006094574510663373,0.022424791085863312,2.7838611132240527,0.053156077282382495,0.18611243766376473,0.0,0.09734356584678772,0.0,0.7290615724967964,0.0,0.17918717606638299,0.0,0.02379178545280986,Surrogates
0.006630561539481785,0.0043631063776824585,0.001590829225802366,0.025778630866888492,0.019811132359242426,0.0021833564828333796,0.0017198641235471694,0.003007770607814909,0.004960342245006341,0.17898106215706108,0.002791725639516242,0.0027215971631462973,0.0014145240429690323,0.0021689653194443626,0.002977049596467948,0.025126035004350927,0.0015600021496653762,0.0022081645429580846,0.0034078867548056548,0.0015670199157920947,0.006801117763710371,0.034241245797696586,0.001801589507879682,0.0027651848435742625,0.22410451051689942,0.012810242026649907,0.025779211491299744,0.0,0.008273874564369312,0.0,0.060740472695387036,0.0014585082004059846,0.0018600039878940542,0.0015851086700349678,0.0029025678737153535,KSHAP
0.005452183967862199,0.002802405189458695,1.1403417889651998e-06,0.025345809719932284,0.01902294775419977,0.0007239170195573864,0.00010057422294335787,0.002218448869338761,0.004108767673773817,0.18016366983637785,0.0020504830752456024,0.002378876259223845,9.577097193969464e-06,0.0013144240710501656,0.0018657101029812507,0.025216834119882906,2.3758739112769477e-05,0.0008120714797799018,0.002560564465997409,0.0002215497862724866,0.006747410639528505,0.03281225805397151,0.000790016906163185,0.001851553707078066,0.2247632752172465,0.012006953794554605,0.02489507701496937,0.0,0.008500820668449644,0.0,0.06048780674082636,5.924211852912471e-06,0.0009560314064736666,5.8613899984339294e-05,0.001953753950255274,SSHAP
0.4939979741451971,0.8527499230401735,0.18925922401430495,0.3742892120258958,0.1817636717103644,0.35448339401828843,0.48645241987375026,0.03188147775446188,0.29790396469139996,1.3947539822122486,0.13347622980922347,0.03037405868296278,0.2147117801070243,0.3139756645414243,0.2975578370534548,0.1541844596118614,0.23048381928140838,0.21557723796653927,0.2406801916487168,0.06153217617236155,0.055255168454488156,0.6445856014543409,0.03225831647390438,0.2052346102903636,1.5571522946728935,0.13532075754424533,0.7726654813947802,0.0,0.0802584722305639,0.0,0.4102821969311887,0.24276439427946678,0.21242409055207337,0.1426886540032476,0.13008483722184833,LIME
0.1187500000000001,0.050297619047619,0.015178571428571425,0.036011904761904724,0.05982142857142861,0.01636904761904761,0.05148809523809521,0.02083333333333331,0.10535714285714302,0.24999999999999994,0.015178571428571425,0.17619047619047631,0.016964285714285706,0.014583333333333337,0.019047619047619046,0.08511904761904775,0.013690476190476192,0.017857142857142842,0.04136904761904755,0.017559523809523803,0.042261904761904695,0.14583333333333348,0.016071428571428566,0.0372023809523809,0.30416666666666664,0.015178571428571425,0.0642857142857143,0.0,0.04702380952380945,0.0,0.10208333333333346,0.014285714285714285,0.04047619047619041,0.016964285714285703,0.012797619047619049,DICE
